NCM;DESCRICAO
85423311;DE ESPESSURA DE CAMADA INFERIOR OU IGUAL A 1 MICR METRO (M CRON) COM FREQU NCIA DE OPERA  O IGUAL OU SUPERIOR A 800 MHZ
85423319;OUTROS
85423320;OUTROS, N O MONTADOS
85423390;OUTROS
854239;-- OUTROS
8542391;H BRIDOS
85423911;DE ESPESSURA DE CAMADA INFERIOR OU IGUAL A 1 MICR METRO (M CRON) COM FREQU NCIA DE OPERA  O IGUAL OU SUPERIOR A 800 MHZ
85423919;OUTROS
85423920;OUTROS, N O MONTADOS
8542393;OUTROS, MONTADOS, PR PRIOS PARA MONTAGEM EM SUPERF CIE (SMD - SURFACE MOUNTED DEVICE)
85423931;CIRCUITOS DO TIPO CHIPSET
85423939;OUTROS
8542399;OUTROS
85423991;CIRCUITOS DO TIPO CHIPSET
85423999;OUTROS
85429000;- PARTES
8543;M QUINAS E APARELHOS EL TRICOS COM FUN  O PR PRIA, N O ESPECIFICADOS NEM COMPREENDIDOS NOUTRAS POSI  ES DO PRESENTE CAP TULO.
85431000;- ACELERADORES DE PART CULAS
85432000;- GERADORES DE SINAIS
854330;- M QUINAS E APARELHOS DE GALVANOPLASTIA, ELETR LISE OU ELETROFORESE
85433010;DE ELETR LISE, COM C LULAS DE MEMBRANA
85433090;OUTROS
85434000;- CIGARROS ELETR NICOS E DISPOSITIVOS DE VAPORIZA  O EL TRICOS DE USO PESSOAL SEMELHANTES
854370;- OUTRAS M QUINAS E APARELHOS
8543701;AMPLIFICADORES DE RADIOFREQU NCIA
85437011;PARA TRANSMISS O DE SINAIS DE MICRO-ONDAS DE ALTA POT NCIA (HPA), A V LVULA TWT DO TIPO PHASE COMBINER, COM POT NCIA DE SA DA SUPERIOR A 2,7 KW
85437012;PARA RECEP  O DE SINAIS DE MICRO-ONDAS DE BAIXO RU DO (LNA) NA BANDA DE 3.600 A 4.200 MHZ, COM TEMPERATURA MENOR OU IGUAL A 55 KELVIN, PARA TELECOMUNICA  ES VIA SAT LITE
85437013;PARA DISTRIBUI  O DE SINAIS DE TELEVIS O
85437014;OUTROS PARA RECEP  O DE SINAIS DE MICRO-ONDAS
85437015;OUTROS PARA TRANSMISS O DE SINAIS DE MICRO-ONDAS
85437019;OUTROS
85437020;APARELHOS PARA ELETROCUTAR INSETOS
8543703;M QUINAS E APARELHOS AUXILIARES PARA V DEO
85437031;GERADORES DE EFEITOS ESPECIAIS COM MANIPULA  O EM 2 OU 3 DIMENS ES, MESMO COMBINADOS COM DISPOSITIVO DE COMUTA  O, DE MAIS DE 10 ENTRADAS DE  UDIO OU DE V DEO
85437032;GERADORES DE CARACTERES, DIGITAIS
85437033;SINCRONIZADORES DE QUADRO ARMAZENADORES OU CORRETORES DE BASE DE TEMPO
85437034;CONTROLADORES DE EDI  O
85437035;MISTURADOR DIGITAL, EM TEMPO REAL, COM OITO OU MAIS ENTRADAS
85437036;ROTEADOR-COMUTADOR (ROUTING SWITCHER) DE MAIS DE 20 ENTRADAS E MAIS DE 16 SA DAS, DE  UDIO OU DE V DEO
85437039;OUTROS
85437040;TRANSCODIFICADORES OU CONVERSORES DE PADR ES DE TELEVIS O
85437050;SIMULADOR DE ANTENAS PARA TRANSMISSORES COM POT NCIA IGUAL OU SUPERIOR A 25 KW (CARGA FANTASMA)
8543709;OUTROS
85437091;TERMINAIS DE TEXTO QUE OPEREM COM C DIGO DE TRANSMISS O BAUDOT, PROVIDOS DE TECLADO ALFANUM RICO E VISOR, PARA ACOPLAMENTO EXCLUSIVAMENTE AC STICO A TELEFONE
85437092;ELETRIFICADORES DE CERCAS
85437099;OUTROS
854390;- PARTES
85439010;DAS M QUINAS OU APARELHOS DA SUBPOSI  O 8543.70
85439090;OUTRAS
8544;"FIOS, CABOS (INCLUINDO OS CABOS COAXIAIS) E OUTROS CONDUTORES, ISOLADOS PARA USOS EL TRICOS (INCLUINDO OS ENVERNIZADOS OU OXIDADOS ANODICAMENTE), MESMO COM PE AS DE CONEX O; CABOS DE FIBRAS  PTICAS, CONSTITU DOS POR FIBRAS EMBAINHADAS INDIVIDUALMENTE, MESMO COM CONDUTORES EL TRICOS OU MUNIDOS DE PE AS DE CONEX O."
85441;- FIOS PARA BOBINAR:
85441100;-- DE COBRE
854419;-- OUTROS
8544191;DE ALUM NIO
85441911;REVESTIDO DE COBRE (CCA - COPPER CLAD ALUMINUM)
85441919;OUTROS
85441990;OUTROS
85442000;- CABOS COAXIAIS E OUTROS CONDUTORES EL TRICOS COAXIAIS
85443000;- JOGOS DE FIOS PARA VELAS DE IGNI  O E OUTROS JOGOS DE FIOS DO TIPO UTILIZADO EM QUAISQUER VE CULOS
85444;- OUTROS CONDUTORES EL TRICOS, PARA UMA TENS O N O SUPERIOR A 1.000 V:
85444200;-- MUNIDOS DE PE AS DE CONEX O
85444900;-- OUTROS
85446000;- OUTROS CONDUTORES EL TRICOS, PARA UMA TENS O SUPERIOR A 1.000 V
854470;- CABOS DE FIBRAS  PTICAS
85447010;COM REVESTIMENTO EXTERNO DE MATERIAL DIEL TRICO
85447020;COM REVESTIMENTO EXTERNO DE A O, PR PRIOS PARA INSTALA  O SUBMARINA (CABO SUBMARINO)
85447030;COM REVESTIMENTO EXTERNO DE ALUM NIO
85447090;OUTROS
8545;ELETRODOS DE CARV O, ESCOVAS DE CARV O, CARV ES PARA L MPADAS OU PARA PILHAS E OUTROS ARTIGOS DE GRAFITA OU DE OUTRO CARV O, MESMO COM METAL, PARA USOS EL TRICOS.
85451;- ELETRODOS:
85451100;-- DO TIPO UTILIZADO EM FORNOS
854519;-- OUTROS
85451910;DE GRAFITA, COM UM TEOR DE CARBONO IGUAL OU SUPERIOR A 99,9 %, EM PESO
85451920;BLOCOS DE GRAFITE, DO TIPO UTILIZADO COMO C TODOS EM CUBAS ELETROL TICAS
85451990;OUTROS
85452000;- ESCOVAS
854590;- OUTROS
85459010;CARV ES PARA PILHAS EL TRICAS
85459020;RESIST NCIAS AQUECEDORAS DESPROVIDAS DE REVESTIMENTO E DE TERMINAIS
85459030;SUPORTES DE CONEX O (NIPPLES), PARA ELETRODOS
85459090;OUTROS
8546;ISOLADORES EL TRICOS DE QUALQUER MAT RIA.
85461000;- DE VIDRO
85462000;- DE CER MICA
85469000;- OUTROS
8547;"PE AS ISOLANTES INTEIRAMENTE DE MAT RIAS ISOLANTES, OU COM SIMPLES PE AS MET LICAS DE MONTAGEM (SUPORTES ROSCADOS, POR EXEMPLO) INCORPORADAS NA MASSA, PARA M QUINAS, APARELHOS E INSTALA  ES EL TRICAS, EXCETO OS ISOLADORES DA POSI  O 85.46; TUBOS ISOLADORES E SUAS PE AS DE LIGA  O, DE METAIS COMUNS, ISOLADOS INTERIORMENTE."
85471000;- PE AS ISOLANTES DE CER MICA
854720;- PE AS ISOLANTES DE PL STICO
85472010;TAMP ES VEDADORES PARA CONDENSADORES, COM PERFURA  ES PARA TERMINAIS
85472090;OUTRAS
85479000;- OUTROS
854800;PARTES EL TRICAS DE M QUINAS OU APARELHOS, N O ESPECIFICADAS NEM COMPREENDIDAS NOUTRAS POSI  ES DO PRESENTE CAP TULO.
85480010;TERMOPARES DO TIPO UTILIZADO EM DISPOSITIVOS TERMOEL TRICOS DE SEGURAN A DE APARELHOS ALIMENTADOS A G S
85480090;OUTRAS
8549;DESPERD CIOS E RES DUOS, E SUCATA, EL TRICOS E ELETR NICOS.
85491;"- DESPERD CIOS E RES DUOS, E SUCATA, DE PILHAS, DE BATERIAS DE PILHAS E DE ACUMULADORES, EL TRICOS; PILHAS, BATERIAS DE PILHAS E ACUMULADORES, EL TRICOS, INSERV VEIS:"
85491100;"-- DESPERD CIOS E RES DUOS, E SUCATA, DE ACUMULADORES DE CHUMBO- CIDO; ACUMULADORES DE CHUMBO- CIDO INSERV VEIS"
85491200;-- OUTROS, QUE CONTENHAM CHUMBO, C DMIO OU MERC RIO
85491300;-- SELECIONADOS POR TIPO DE COMPONENTE QU MICO E QUE N O CONTENHAM CHUMBO, C DMIO OU MERC RIO
85491400;-- N O SELECIONADOS E QUE N O CONTENHAM CHUMBO, C DMIO OU MERC RIO
85491900;-- OUTROS
85492;- DO TIPO UTILIZADO PRINCIPALMENTE PARA A RECUPERA  O DE METAIS PRECIOSOS:
85492100;-- QUE CONTENHAM PILHAS, BATERIAS DE PILHAS OU ACUMULADORES, EL TRICOS, INTERRUPTORES DE MERC RIO, VIDRO DE TUBOS CAT DICOS OU OUTROS VIDROS ATIVADOS, OU COMPONENTES EL TRICOS OU ELETR NICOS QUE CONTENHAM C DMIO, MERC RIO, CHUMBO OU POLICLOROBIFENILAS (PCB)
85492900;-- OUTROS
85493;- OUTRAS MONTAGENS EL TRICAS E ELETR NICAS E PLACAS DE CIRCUITOS IMPRESSOS:
85493100;-- QUE CONTENHAM PILHAS, BATERIAS DE PILHAS OU ACUMULADORES, EL TRICOS, INTERRUPTORES DE MERC RIO, VIDRO DE TUBOS CAT DICOS OU OUTROS VIDROS ATIVADOS, OU COMPONENTES EL TRICOS OU ELETR NICOS QUE CONTENHAM C DMIO, MERC RIO, CHUMBO OU POLICLOROBIFENILAS (PCB)
85493900;-- OUTRAS
85499;- OUTROS:
85499100;-- QUE CONTENHAM PILHAS, BATERIAS DE PILHAS OU ACUMULADORES, EL TRICOS, INTERRUPTORES DE MERC RIO, VIDRO DE TUBOS CAT DICOS OU OUTROS VIDROS ATIVADOS, OU COMPONENTES EL TRICOS OU ELETR NICOS QUE CONTENHAM C DMIO, MERC RIO, CHUMBO OU POLICLOROBIFENILAS (PCB)
85499900;-- OUTROS
86;"VE CULOS E MATERIAL PARA VIAS F RREAS OU SEMELHANTES, E SUAS PARTES; APARELHOS MEC NICOS (INCLUINDO OS ELETROMEC NICOS) DE SINALIZA  O PARA VIAS DE COMUNICA  O."
8601;LOCOMOTIVAS E LOCOTRATORES, DE FONTE EXTERNA DE ELETRICIDADE OU DE ACUMULADORES EL TRICOS.
86011000;- DE FONTE EXTERNA DE ELETRICIDADE
86012000;- DE ACUMULADORES EL TRICOS
8602;"OUTRAS LOCOMOTIVAS E LOCOTRATORES; T NDERES."
86021000;- LOCOMOTIVAS DIESEL-EL TRICAS
86029000;- OUTROS
8603;LITORINAS (AUTOMOTORAS), MESMO PARA CIRCULA  O URBANA, EXCETO AS DA POSI  O 86.04.
86031000;- DE FONTE EXTERNA DE ELETRICIDADE
86039000;- OUTRAS
860400;VE CULOS PARA INSPE  O E MANUTEN  O DE VIAS F RREAS OU SEMELHANTES, MESMO AUTOPROPULSADOS (POR EXEMPLO, VAG ES-OFICINAS, VAG ES-GUINDASTES, VAG ES EQUIPADOS COM BATEDORES DE BALASTRO, ALINHADORES DE VIAS, VIATURAS PARA TESTES E DRESINAS).
86040010;AUTOPROPULSADOS, EQUIPADOS COM BATEDORES DE BALASTRO E ALINHADORES DE VIAS F RREAS
86040090;OUTROS
860500;VAG ES DE PASSAGEIROS (CARRUAGENS*), FURG ES PARA BAGAGEM, VAG ES-POSTAIS E OUTROS VAG ES ESPECIAIS, PARA VIAS F RREAS OU SEMELHANTES (EXCLUINDO AS VIATURAS DA POSI  O 86.04).
86050010;VAG ES DE PASSAGEIROS
86050090;OUTROS
8606;VAG ES PARA TRANSPORTE DE MERCADORIAS SOBRE VIAS F RREAS.
86061000;- VAG ES-TANQUE (VAG ES-CISTERNA) E SEMELHANTES
86063000;- VAG ES DE DESCARGA AUTOM TICA, EXCETO OS DA SUBPOSI  O 8606.10
86069;- OUTROS:
86069100;-- COBERTOS E FECHADOS
86069200;-- ABERTOS, COM PAREDES FIXAS DE ALTURA SUPERIOR A 60 CM
86069900;-- OUTROS
8607;PARTES DE VE CULOS PARA VIAS F RREAS OU SEMELHANTES.
86071;- BOGIES, BISSELS, EIXOS E RODAS, E SUAS PARTES:
860711;-- BOGIES E BISSELS, DE TRA  O
86071110;BOGIES
86071120;BISSELS
86071200;-- OUTROS BOGIES E BISSELS
860719;-- OUTROS, INCLUINDO AS PARTES
8607191;MANCAIS
86071911;COM ROLAMENTOS INCORPORADOS, DE DI METRO EXTERIOR SUPERIOR A 190 MM, DO TIPO UTILIZADO EM EIXOS DE RODAS DE VAG ES FERROVI RIOS
86071919;OUTROS
86071990;OUTROS
86072;- FREIOS (TRAV ES) E SUAS PARTES:
86072100;-- FREIOS (TRAV ES) A AR COMPRIMIDO E SUAS PARTES
86072900;-- OUTROS
86073000;- GANCHOS E OUTROS SISTEMAS DE ENGATE, PARA-CHOQUES, E SUAS PARTES
86079;- OUTRAS:
86079100;-- DE LOCOMOTIVAS OU DE LOCOTRATORES
86079900;-- OUTRAS
860800;"MATERIAL FIXO DE VIAS F RREAS OU SEMELHANTES; APARELHOS MEC NICOS (INCLUINDO OS ELETROMEC NICOS) DE SINALIZA  O, DE SEGURAN A, DE CONTROLE OU DE COMANDO PARA VIAS F RREAS OU SEMELHANTES, RODOVI RIAS OU FLUVIAIS, PARA  REAS OU PARQUES DE ESTACIONAMENTO, INSTALA  ES PORTU RIAS OU PARA AER DROMOS; SUAS PARTES."
8608001;APARELHOS MEC NICOS (INCLUINDO OS ELETROMEC NICOS) DE SINALIZA  O, DE SEGURAN A, DE CONTROLE OU DE COMANDO PARA VIAS F RREAS OU SEMELHANTES, RODOVI RIAS OU FLUVIAIS, PARA  REAS OU PARQUES DE ESTACIONAMENTO, INSTALA  ES PORTU RIAS OU PARA AER DROMOS
86080011;MEC NICOS
86080012;ELETROMEC NICOS
86080090;OUTROS
86090000;CONT INERES (CONTENTORES*), INCLUINDO OS DE TRANSPORTE DE FLUIDOS, ESPECIALMENTE CONCEBIDOS E EQUIPADOS PARA UM OU MAIS MEIOS DE TRANSPORTE.
87;VE CULOS AUTOM VEIS, TRATORES, CICLOS E OUTROS VE CULOS TERRESTRES, SUAS PARTES E ACESS RIOS.
8701;TRATORES (EXCETO OS CARROS-TRATORES DA POSI  O 87.09).
87011000;- TRATORES DE EIXO  NICO
87012;- TRATORES RODOVI RIOS PARA SEMIRREBOQUES:
87012100;-- UNICAMENTE COM MOTOR DE PIST O DE IGNI  O POR COMPRESS O (DIESEL OU SEMIDIESEL)
87012200;-- EQUIPADOS PARA PROPULS O, SIMULTANEAMENTE, COM MOTOR DE PIST O DE IGNI  O POR COMPRESS O (DIESEL OU SEMIDIESEL) E MOTOR EL TRICO
87012300;-- EQUIPADOS PARA PROPULS O, SIMULTANEAMENTE, COM MOTOR DE PIST O DE IGNI  O POR CENTELHA (FA SCA) E MOTOR EL TRICO
87012400;-- UNICAMENTE COM MOTOR EL TRICO PARA PROPULS O
87012900;-- OUTROS
87013000;- TRATORES DE LAGARTAS (ESTEIRAS)
87019;- OUTROS, COM UMA POT NCIA DE MOTOR:
87019100;-- N O SUPERIOR A 18 KW
87019200;-- SUPERIOR A 18 KW, MAS N O SUPERIOR A 37 KW
87019300;-- SUPERIOR A 37 KW, MAS N O SUPERIOR A 75 KW
870194;-- SUPERIOR A 75 KW, MAS N O SUPERIOR A 130 KW
87019410;TRATORES ESPECIALMENTE CONCEBIDOS PARA ARRASTAR TRONCOS (LOG SKIDDERS)
87019490;OUTROS
870195;-- SUPERIOR A 130 KW
87019510;TRATORES ESPECIALMENTE CONCEBIDOS PARA ARRASTAR TRONCOS (LOG SKIDDERS)
87019590;OUTROS
8702;VE CULOS AUTOM VEIS PARA TRANSPORTE DE DEZ PESSOAS OU MAIS, INCLUINDO O MOTORISTA.
87021000;- UNICAMENTE COM MOTOR DE PIST O DE IGNI  O POR COMPRESS O (DIESEL OU SEMIDIESEL)
87022000;- EQUIPADOS PARA PROPULS O, SIMULTANEAMENTE, COM MOTOR DE PIST O DE IGNI  O POR COMPRESS O (DIESEL OU SEMIDIESEL) E MOTOR EL TRICO
87023000;- EQUIPADOS PARA PROPULS O, SIMULTANEAMENTE, COM MOTOR DE PIST O DE IGNI  O POR CENTELHA (FA SCA) E MOTOR EL TRICO
870240;- UNICAMENTE COM MOTOR EL TRICO PARA PROPULS O
87024010;TR LEBUS
87024090;OUTROS
87029000;- OUTROS
8703;AUTOM VEIS DE PASSAGEIROS E OUTROS VE CULOS AUTOM VEIS PRINCIPALMENTE CONCEBIDOS PARA TRANSPORTE DE PESSOAS (EXCETO OS DA POSI  O 87.02), INCLUINDO OS VE CULOS DE USO MISTO (STATION WAGONS) E OS AUTOM VEIS DE CORRIDA.
87031000;"- VE CULOS ESPECIALMENTE CONCEBIDOS PARA SE DESLOCAR SOBRE A NEVE; VE CULOS ESPECIAIS PARA TRANSPORTE DE PESSOAS NOS CAMPOS DE GOLFE E VE CULOS SEMELHANTES"
87032;- OUTROS VE CULOS, UNICAMENTE COM MOTOR DE PIST O DE IGNI  O POR CENTELHA (FA SCA):
87032100;-- DE CILINDRADA N O SUPERIOR A 1.000 CM3
870322;-- DE CILINDRADA SUPERIOR A 1.000 CM3, MAS N O SUPERIOR A 1.500 CM3
87032210;COM CAPACIDADE DE TRANSPORTE DE PESSOAS SENTADAS INFERIOR OU IGUAL A SEIS, INCLUINDO O MOTORISTA
87032290;OUTROS
870323;-- DE CILINDRADA SUPERIOR A 1.500 CM3, MAS N O SUPERIOR A 3.000 CM3
87032310;COM CAPACIDADE DE TRANSPORTE DE PESSOAS SENTADAS INFERIOR OU IGUAL A SEIS, INCLUINDO O MOTORISTA
87032390;OUTROS
870324;-- DE CILINDRADA SUPERIOR A 3.000 CM3
87032410;COM CAPACIDADE DE TRANSPORTE DE PESSOAS SENTADAS INFERIOR OU IGUAL A SEIS, INCLUINDO O MOTORISTA
87032490;OUTROS
87033;- OUTROS VE CULOS, UNICAMENTE COM MOTOR DE PIST O DE IGNI  O POR COMPRESS O (DIESEL OU SEMIDIESEL):
870331;-- DE CILINDRADA N O SUPERIOR A 1.500 CM3
87033110;COM CAPACIDADE DE TRANSPORTE DE PESSOAS SENTADAS INFERIOR OU IGUAL A SEIS, INCLUINDO O MOTORISTA
87033190;OUTROS
870332;-- DE CILINDRADA SUPERIOR A 1.500 CM3, MAS N O SUPERIOR A 2.500 CM3
87033210;COM CAPACIDADE DE TRANSPORTE DE PESSOAS SENTADAS INFERIOR OU IGUAL A SEIS, INCLUINDO O MOTORISTA
87033290;OUTROS
870333;-- DE CILINDRADA SUPERIOR A 2.500 CM3
87033310;COM CAPACIDADE DE TRANSPORTE DE PESSOAS SENTADAS INFERIOR OU IGUAL A SEIS, INCLUINDO O MOTORISTA
87033390;OUTROS
87034000;- OUTROS VE CULOS, EQUIPADOS PARA PROPULS O, SIMULTANEAMENTE, COM MOTOR DE PIST O DE IGNI  O POR CENTELHA (FA SCA) E MOTOR EL TRICO, EXCETO OS SUSCET VEIS DE SEREM CARREGADOS POR CONEX O A UMA FONTE EXTERNA DE ENERGIA EL TRICA
87035000;- OUTROS VE CULOS, EQUIPADOS PARA PROPULS O, SIMULTANEAMENTE, COM MOTOR DE PIST O DE IGNI  O POR COMPRESS O (DIESEL OU SEMIDIESEL) E MOTOR EL TRICO, EXCETO OS SUSCET VEIS DE SEREM CARREGADOS POR CONEX O A UMA FONTE EXTERNA DE ENERGIA EL TRICA
87036000;- OUTROS VE CULOS, EQUIPADOS PARA PROPULS O, SIMULTANEAMENTE, COM MOTOR DE PIST O DE IGNI  O POR CENTELHA (FA SCA) E MOTOR EL TRICO, SUSCET VEIS DE SEREM CARREGADOS POR CONEX O A UMA FONTE EXTERNA DE ENERGIA EL TRICA
87037000;- OUTROS VE CULOS, EQUIPADOS PARA PROPULS O, SIMULTANEAMENTE, COM MOTOR DE PIST O DE IGNI  O POR COMPRESS O (DIESEL OU SEMIDIESEL) E MOTOR EL TRICO, SUSCET VEIS DE SEREM CARREGADOS POR CONEX O A UMA FONTE EXTERNA DE ENERGIA EL TRICA
87038000;- OUTROS VE CULOS, EQUIPADOS UNICAMENTE COM MOTOR EL TRICO PARA PROPULS O
87039000;- OUTROS
8704;VE CULOS AUTOM VEIS PARA TRANSPORTE DE MERCADORIAS.
870410;- DUMPERS CONCEBIDOS PARA SEREM UTILIZADOS FORA DE RODOVIAS
87041010;COM CAPACIDADE DE CARGA IGUAL OU SUPERIOR A 85 TONELADAS
87041090;OUTROS
87042;- OUTROS, UNICAMENTE COM MOTOR DE PIST O, DE IGNI  O POR COMPRESS O (DIESEL OU SEMIDIESEL):
870421;-- DE PESO EM CARGA M XIMA (BRUTO) N O SUPERIOR A 5 TONELADAS
87042110;CHASSIS COM MOTOR E CABINA
87042120;COM CAIXA BASCULANTE
87042130;FRIGOR FICOS OU ISOT RMICOS
87042190;OUTROS
870422;-- DE PESO EM CARGA M XIMA (BRUTO) SUPERIOR A 5 TONELADAS, MAS N O SUPERIOR A 20 TONELADAS
87042210;CHASSIS COM MOTOR E CABINA
87042220;COM CAIXA BASCULANTE
87042230;FRIGOR FICOS OU ISOT RMICOS
87042290;OUTROS
870423;-- DE PESO EM CARGA M XIMA (BRUTO) SUPERIOR A 20 TONELADAS
87042310;CHASSIS COM MOTOR E CABINA
87042320;COM CAIXA BASCULANTE
87042330;FRIGOR FICOS OU ISOT RMICOS
87042340;DE CHASSIS ARTICULADO, PARA O TRANSPORTE DE TRONCOS (FORWARDER), COM GRUA INCORPORADA, DE POT NCIA M XIMA IGUAL OU SUPERIOR A 126 KW (170 HP)
87042390;OUTROS
87043;- OUTROS, UNICAMENTE COM MOTOR DE PIST O, DE IGNI  O POR CENTELHA (FA SCA):
870431;-- DE PESO EM CARGA M XIMA (BRUTO) N O SUPERIOR A 5 TONELADAS
87043110;CHASSIS COM MOTOR E CABINA
87043120;COM CAIXA BASCULANTE
87043130;FRIGOR FICOS OU ISOT RMICOS
87043190;OUTROS
870432;-- DE PESO EM CARGA M XIMA (BRUTO) SUPERIOR A 5 TONELADAS
87043210;CHASSIS COM MOTOR E CABINA
87043220;COM CAIXA BASCULANTE
87043230;FRIGOR FICOS OU ISOT RMICOS
87043290;OUTROS
87044;- OUTROS, EQUIPADOS PARA PROPULS O, SIMULTANEAMENTE, COM MOTOR DE PIST O DE IGNI  O POR COMPRESS O (DIESEL OU SEMIDIESEL) E MOTOR EL TRICO:
87044100;-- DE PESO EM CARGA M XIMA (BRUTO) N O SUPERIOR A 5 TONELADAS
87044200;-- DE PESO EM CARGA M XIMA (BRUTO) SUPERIOR A 5 TONELADAS, MAS N O SUPERIOR A 20 TONELADAS
87044300;-- DE PESO EM CARGA M XIMA (BRUTO) SUPERIOR A 20 TONELADAS
87045;- OUTROS, EQUIPADOS PARA PROPULS O, SIMULTANEAMENTE, COM MOTOR DE PIST O DE IGNI  O POR CENTELHA (FA SCA) E MOTOR EL TRICO:
87045100;-- DE PESO EM CARGA M XIMA (BRUTO) N O SUPERIOR A 5 TONELADAS
87045200;-- DE PESO EM CARGA M XIMA (BRUTO) SUPERIOR A 5 TONELADAS
87046000;- OUTROS, UNICAMENTE COM MOTOR EL TRICO PARA PROPULS O
87049000;- OUTROS
8705;VE CULOS AUTOM VEIS PARA USOS ESPECIAIS (POR EXEMPLO, AUTOSSOCORROS, CAMINH ES-GUINDASTES, VE CULOS DE COMBATE A INC NDIO, CAMINH ES-BETONEIRAS, VE CULOS PARA VARRER, VE CULOS PARA ESPALHAR, VE CULOS-OFICINAS, VE CULOS RADIOL GICOS), EXCETO OS CONCEBIDOS PRINCIPALMENTE PARA TRANSPORTE DE PESSOAS OU DE MERCADORIAS.
870510;- CAMINH ES-GUINDASTES
87051020;COM TODOS OS EIXOS DE RODAS DIRECION VEIS E CAPACIDADE M XIMA DE ELEVA  O INFERIOR A 100 T
87051030;COM CAPACIDADE M XIMA DE ELEVA  O IGUAL OU SUPERIOR A 100 T
87051090;OUTROS
87052000;- TORRES (DERRICKS) AUTOM VEIS, PARA SONDAGEM OU PERFURA  O
87053000;- VE CULOS DE COMBATE A INC NDIO
87054000;- CAMINH ES-BETONEIRAS
870590;- OUTROS
87059010;CAMINH ES PARA A DETERMINA  O DE PAR METROS F SICOS CARACTER STICOS (PERFILAGEM) DE PO OS PETROL FEROS
87059090;OUTROS
870600;CHASSIS COM MOTOR PARA OS VE CULOS AUTOM VEIS DAS POSI  ES 87.01 A 87.05.
87060010;DOS VE CULOS DA POSI  O 87.02
87060020;DOS VE CULOS DAS SUBPOSI  ES 8701.10, 8701.30, 8701.91 A 8701.95 OU 8704.10
87060090;OUTROS
8707;CARRO ARIAS PARA OS VE CULOS AUTOM VEIS DAS POSI  ES 87.01 A 87.05, INCLUINDO AS CABINAS.
87071000;- PARA OS VE CULOS DA POSI  O 87.03
870790;- OUTRAS
87079010;DOS VE CULOS DAS SUBPOSI  ES 8701.10, 8701.30, 8701.91 A 8701.95 OU 8704.10
87079090;OUTRAS
8708;PARTES E ACESS RIOS DOS VE CULOS AUTOM VEIS DAS POSI  ES 87.01 A 87.05.
87081000;- PARA-CHOQUES E SUAS PARTES
87082;- OUTRAS PARTES E ACESS RIOS DE CARRO ARIAS (INCLUINDO AS DE CABINAS):
87082100;-- CINTOS DE SEGURAN A
87082200;-- PARA-BRISAS, VIDROS TRASEIROS E OUTROS VIDROS ESPECIFICADOS NA NOTA DE SUBPOSI  O 1 DO PRESENTE CAP TULO
870829;-- OUTROS
8708291;DOS VE CULOS DAS SUBPOSI  ES 8701.10, 8701.30, 8701.91 A 8701.95 OU 8704.10
87082911;PARA-LAMAS
87082912;GRADES DE RADIADORES
87082913;PORTAS
87082914;PAIN IS DE INSTRUMENTOS
87082919;OUTROS
8708299;OUTROS
87082991;PARA-LAMAS
87082992;GRADES DE RADIADORES
87082993;PORTAS
87082994;PAIN IS DE INSTRUMENTOS
87082995;GERADORES DE G S PARA ACIONAR RETRATORES DE CINTOS DE SEGURAN A
87082999;OUTROS
870830;"- FREIOS (TRAV ES) E SERVOFREIOS; SUAS PARTES"
8708301;GUARNI  ES DE FREIOS (TRAV ES) MONTADAS
87083011;DOS VE CULOS DAS SUBPOSI  ES 8701.10, 8701.30, 8701.91 A 8701.95 OU 8704.10
87083019;OUTRAS
87083090;OUTROS
870840;- CAIXAS DE MARCHAS (VELOCIDADES*) E SUAS PARTES
8708401;CAIXAS DE MARCHAS DOS VE CULOS DAS SUBPOSI  ES 8701.10, 8701.30, 8701.91 A 8701.95 OU 8704.10
87084011;SERVO-ASSISTIDAS, PR PRIAS PARA TORQUES DE ENTRADA SUPERIORES OU IGUAIS A 750 NM
87084019;OUTRAS
87084080;OUTRAS CAIXAS DE MARCHAS
87084090;PARTES
870850;"- EIXOS MOTORES COM DIFERENCIAL, MESMO PROVIDOS DE OUTROS COMPONENTES DE TRANSMISS O, E EIXOS N O MOTORES; SUAS PARTES"
8708501;DOS VE CULOS DAS SUBPOSI  ES 8701.10, 8701.30, 8701.91 A 8701.95 OU 8704.10
87085011;EIXOS COM DIFERENCIAL COM CAPACIDADE DE SUPORTAR CARGAS SUPERIORES OU IGUAIS A 14.000 KG, REDUTORES PLANET RIOS NOS EXTREMOS E DISPOSITIVO DE FREIO (TRAV O) INCORPORADO, DO TIPO UTILIZADO EM VE CULOS DA SUBPOSI  O 8704.10
87085012;EIXOS N O MOTORES
87085019;OUTROS
87085080;OUTROS
8708509;PARTES
87085091;DE EIXOS N O MOTORES, DOS VE CULOS DAS SUBPOSI  ES 8701.10, 8701.30, 8701.91 A 8701.95 OU 8704.10
87085099;OUTRAS
870870;- RODAS, SUAS PARTES E ACESS RIOS
87087010;DE EIXOS PROPULSORES DOS VE CULOS DAS SUBPOSI  ES 8701.10, 8701.30, 8701.91 A 8701.95 OU 8704.10
87087090;OUTROS
87088000;- SISTEMAS DE SUSPENS O E SUAS PARTES (INCLUINDO OS AMORTECEDORES DE SUSPENS O)
87089;- OUTRAS PARTES E ACESS RIOS:
87089100;-- RADIADORES E SUAS PARTES
